Date,tmin (degrees F),tmean (degrees F),tmax (degrees F),vpdmin (hPa),vpdmax (hPa)
2021-02-27,39.0,43.7,48.2,0.76,3.83
2021-02-28,38.0,44.0,49.8,0.50,5.01
2021-03-01,34.1,45.3,56.8,0.35,7.28
2021-03-02,34.8,47.5,60.1,0.37,7.76
2021-03-03,33.2,44.8,56.2,0.36,5.59
2021-03-04,33.1,44.4,55.6,0.05,4.52
2021-03-05,34.4,45.8,57.3,0.08,6.70
2021-03-06,38.2,43.4,48.7,0.56,1.84
2021-03-07,38.3,45.2,52.2,0.44,5.06
2021-03-08,33.8,42.2,50.7,0.40,5.03
2021-03-09,33.7,42.2,50.7,0.41,4.53
2021-03-10,34.9,44.1,53.7,0.44,6.55
2021-03-11,32.1,42.4,52.9,0.29,5.28
2021-03-12,30.3,43.5,56.6,0.25,7.26
2021-03-13,30.8,45.1,59.3,0.28,9.97
2021-03-14,29.7,46.4,62.9,0.25,11.39
2021-03-15,32.4,41.8,50.9,0.46,3.43
2021-03-16,28.4,37.7,46.9,0.28,4.82
2021-03-17,27.4,39.8,52.2,0.25,6.60
2021-03-18,30.3,45.4,60.4,0.28,10.11
2021-03-19,40.6,47.2,54.3,0.65,4.32
2021-03-20,40.9,46.0,51.4,0.76,3.79
2021-03-21,37.6,44.7,51.8,0.44,3.75
2021-03-22,38.0,43.4,49.1,0.47,4.28
2021-03-23,31.5,41.2,51.1,0.31,4.55
2021-03-24,31.5,43.1,54.7,0.28,6.66
2021-03-25,40.4,44.3,48.7,0.64,1.99
2021-03-26,31.0,41.4,51.7,0.35,4.86
2021-03-27,30.2,43.8,57.2,0.26,7.18
2021-03-28,33.4,48.9,64.3,0.29,10.71
2021-03-29,34.9,44.0,53.4,0.47,4.35
2021-03-30,29.1,40.3,51.4,0.33,5.62
2021-03-31,28.4,41.5,54.6,0.33,7.12
2021-04-01,32.0,48.7,65.2,0.34,11.71
2021-04-02,35.5,53.0,70.5,0.71,17.41
2021-04-03,34.7,48.1,61.4,0.41,10.24
2021-04-04,37.1,51.4,65.8,0.40,12.27
2021-04-05,29.4,44.2,58.6,0.52,8.75
2021-04-06,28.9,43.6,58.1,0.34,10.05
2021-04-07,32.0,48.0,64.0,0.30,12.28
2021-04-08,37.3,45.1,52.6,0.59,4.83
2021-04-09,32.3,44.2,55.7,0.45,8.09
2021-04-10,30.9,44.9,58.8,0.38,9.31
2021-04-11,31.9,42.1,52.0,0.57,6.82
2021-04-12,32.3,45.1,57.7,1.16,10.67
2021-04-13,37.8,51.4,64.7,2.76,16.07
2021-04-14,41.7,53.4,64.1,5.26,15.86
2021-04-15,36.5,51.7,66.8,1.88,17.07
2021-04-16,35.6,54.2,73.3,1.27,20.23
2021-04-17,39.7,59.7,79.0,1.49,28.09
2021-04-18,39.4,60.8,81.5,2.18,29.55
2021-04-19,40.0,61.3,82.2,1.44,28.78
2021-04-20,39.3,56.6,73.3,0.75,19.44
2021-04-21,42.0,57.7,72.9,0.92,21.53
2021-04-22,38.8,57.0,74.9,0.64,21.71
2021-04-23,36.8,51.9,65.4,0.64,12.00
2021-04-24,41.9,51.2,60.4,0.83,8.22
2021-04-25,43.4,48.7,53.8,0.64,2.63
2021-04-26,43.9,50.9,57.8,0.58,6.58
2021-04-27,37.9,49.1,59.9,0.43,9.13
2021-04-28,36.6,51.7,66.6,0.38,12.92
2021-04-29,38.7,56.4,74.2,0.40,18.90
2021-04-30,43.4,60.1,76.6,0.57,19.25
2021-05-01,45.9,58.7,71.5,0.57,11.53
2021-05-02,48.9,53.4,58.0,0.81,4.54
2021-05-03,41.6,52.9,64.5,0.57,10.04
2021-05-04,42.4,54.2,66.1,0.55,10.04
2021-05-05,46.0,57.4,69.0,0.75,14.00
2021-05-06,44.1,60.2,76.4,1.19,16.54
2021-05-07,43.5,53.2,63.4,0.71,9.04
2021-05-08,34.4,47.5,60.3,0.48,9.94
2021-05-09,34.5,47.5,60.4,0.41,8.74
2021-05-10,41.4,53.0,64.5,0.53,9.63
2021-05-11,42.1,55.8,69.3,0.45,14.64
2021-05-12,43.1,58.7,74.2,0.82,18.90
2021-05-13,44.1,61.2,78.4,0.71,21.34
2021-05-14,45.8,62.2,78.2,0.68,20.96
2021-05-15,42.9,60.6,78.4,0.77,21.18
2021-05-16,42.2,60.5,78.8,0.50,21.48
2021-05-17,43.6,62.4,80.9,0.66,23.49
2021-05-18,43.8,56.0,68.0,0.77,9.85
2021-05-19,39.8,51.3,62.5,0.69,10.99
2021-05-20,36.4,47.0,56.7,0.58,6.65
2021-05-21,36.9,47.9,58.8,0.41,7.37
2021-05-22,38.9,51.3,63.8,0.55,9.44
2021-05-23,40.3,54.9,69.2,0.43,12.73
2021-05-24,44.0,53.6,63.5,0.71,7.19
2021-05-25,50.4,56.3,62.2,0.59,4.56
2021-05-26,44.4,53.7,62.5,0.47,7.20
2021-05-27,42.9,58.1,73.3,0.44,15.93
2021-05-28,45.2,54.0,61.7,0.77,9.48
2021-05-29,45.3,56.8,68.4,1.05,13.69
2021-05-30,44.1,61.9,79.5,0.97,24.93
2021-05-31,46.7,65.1,83.3,0.72,26.04
2021-06-01,49.5,68.1,86.8,1.52,30.35
2021-06-02,55.1,74.2,93.3,1.94,36.15
2021-06-03,52.6,70.4,88.6,1.72,27.41
2021-06-04,50.3,66.6,83.2,1.30,21.42
2021-06-05,49.5,63.7,78.0,1.37,21.21
2021-06-06,40.2,52.6,65.2,0.71,9.98
2021-06-07,42.5,53.2,64.2,0.69,10.42
2021-06-08,44.1,52.9,62.0,0.82,8.33
2021-06-09,38.6,52.2,65.9,0.55,11.83
2021-06-10,39.3,53.9,68.6,0.60,14.13
2021-06-11,45.7,56.2,66.8,0.97,11.90
2021-06-12,49.5,58.3,67.3,0.90,8.68
2021-06-13,53.7,65.8,77.9,1.10,16.41
2021-06-14,58.3,61.6,65.1,0.51,1.70
2021-06-15,48.8,60.5,72.4,0.63,12.61
2021-06-16,47.2,57.8,68.5,0.84,9.81
2021-06-17,48.2,62.9,77.8,1.11,21.49
2021-06-18,48.0,65.1,82.3,1.05,25.57
2021-06-19,47.7,63.8,80.0,1.06,19.98
2021-06-20,48.0,64.6,81.5,1.00,20.74
2021-06-21,57.4,73.3,89.3,1.93,27.41
2021-06-22,56.4,73.5,90.9,1.50,28.72
2021-06-23,54.9,70.0,85.4,1.58,23.70
2021-06-24,52.2,67.5,83.0,1.24,20.36
2021-06-25,51.1,69.6,88.2,1.02,28.36
2021-06-26,58.8,75.3,92.1,1.83,30.73
2021-06-27,62.9,81.9,101.2,2.16,45.88
2021-06-28,66.8,87.1,107.5,2.68,60.16
2021-06-29,57.3,81.2,105.0,1.85,47.83
2021-06-30,57.7,72.6,87.7,1.74,24.15
2021-07-01,60.9,66.5,72.0,2.28,9.01
2021-07-02,60.3,68.7,77.1,2.00,13.67
2021-07-03,56.0,70.5,85.0,1.09,22.46
2021-07-04,54.5,71.5,88.5,1.12,29.54
2021-07-05,52.5,69.8,87.1,1.15,29.25
2021-07-06,52.2,69.8,87.4,1.01,31.86
2021-07-07,53.6,72.4,91.3,1.41,35.99
2021-07-08,52.4,65.1,77.8,1.47,16.77
2021-07-09,49.5,64.0,78.6,0.87,20.08
2021-07-10,49.0,69.5,90.0,0.86,33.74
2021-07-11,52.0,70.6,89.2,0.98,31.65
2021-07-12,50.9,69.4,88.0,1.09,28.74
2021-07-13,51.7,69.0,86.4,1.02,26.43
2021-07-14,50.8,69.1,87.4,1.03,27.34
2021-07-15,50.0,67.5,84.9,1.05,24.82
2021-07-16,49.5,64.4,79.3,0.81,19.24
2021-07-17,48.9,64.4,79.9,0.93,19.97
2021-07-18,50.0,65.9,81.9,0.96,21.31
2021-07-19,49.1,67.8,86.6,1.15,29.93
2021-07-20,51.5,69.1,86.6,1.49,28.86
2021-07-21,51.0,65.9,80.9,1.24,20.11
2021-07-22,52.6,64.3,75.9,1.80,18.24
2021-07-23,49.9,65.9,81.9,1.59,26.55
2021-07-24,49.6,67.8,86.0,1.39,31.20
2021-07-25,56.3,74.0,91.7,2.16,35.29
2021-07-26,55.2,73.2,91.2,1.42,33.97
2021-07-27,56.2,73.3,90.4,1.99,32.40
2021-07-28,56.2,72.6,89.0,1.88,31.07
2021-07-29,55.8,74.6,93.3,2.16,39.13
2021-07-30,58.7,77.8,97.0,2.40,45.67
2021-07-31,61.0,76.7,92.4,2.65,33.57
2021-08-01,57.7,71.3,84.9,1.61,22.13
2021-08-02,57.5,74.6,91.7,1.38,32.58
2021-08-03,58.1,75.8,93.6,2.17,34.49
2021-08-04,55.6,72.4,89.1,1.59,26.76
2021-08-05,55.7,75.6,95.4,2.18,41.38
2021-08-06,57.8,67.9,77.9,1.41,14.18
2021-08-07,57.6,70.9,84.2,1.41,20.05
2021-08-08,52.5,68.9,85.3,1.22,20.84
2021-08-09,49.2,63.6,77.9,1.14,20.09
2021-08-10,55.3,70.2,85.1,2.38,27.14
2021-08-11,58.4,75.6,92.9,2.84,35.68
2021-08-12,63.8,82.1,100.5,3.28,48.16
2021-08-13,63.8,82.2,100.7,2.46,45.35
2021-08-14,62.2,78.4,94.5,2.69,33.30
2021-08-15,60.7,77.7,94.6,2.35,34.89
2021-08-16,56.7,75.4,94.2,1.66,35.82
2021-08-17,54.1,68.0,81.9,1.51,20.50
2021-08-18,48.7,59.9,71.2,0.96,12.83
2021-08-19,48.0,65.0,81.9,0.78,23.21
2021-08-20,50.2,66.0,81.8,0.99,20.19
2021-08-21,53.8,64.7,75.5,1.27,14.94
2021-08-22,52.0,63.0,74.0,1.25,14.37
2021-08-23,44.9,57.3,69.7,0.97,12.28
2021-08-24,43.6,58.9,74.2,0.90,17.91
2021-08-25,46.0,64.3,82.7,0.90,27.30
2021-08-26,49.3,64.2,79.0,0.93,20.25
2021-08-27,57.6,67.9,78.2,1.61,15.00
2021-08-28,51.7,63.7,75.6,2.11,16.94
2021-08-29,49.2,67.8,86.5,1.39,30.92
2021-08-30,49.2,68.2,87.3,1.43,31.57
2021-08-31,50.7,61.9,73.0,1.67,16.21
2021-09-01,47.7,60.0,72.3,1.82,16.70
2021-09-02,45.9,61.4,76.8,1.61,21.52
2021-09-03,45.8,64.5,83.3,1.02,29.46
2021-09-04,46.1,64.8,83.5,1.39,28.81
2021-09-05,46.5,67.2,88.0,1.27,34.07
2021-09-06,52.8,69.0,85.2,1.21,22.77
2021-09-07,52.4,67.9,83.5,1.40,27.58
2021-09-08,50.9,67.9,84.9,1.10,25.16
2021-09-09,52.7,70.9,89.0,1.75,35.53
2021-09-10,52.7,68.5,84.3,1.45,23.12
2021-09-11,46.5,58.7,70.9,1.08,11.90
2021-09-12,46.2,63.2,80.2,1.02,25.00
2021-09-13,50.4,63.4,76.3,2.02,16.21
2021-09-14,48.4,61.8,75.2,1.48,18.25
2021-09-15,46.1,64.6,83.1,1.02,26.74
2021-09-16,47.0,60.6,74.1,2.57,18.89
2021-09-17,43.2,58.9,74.7,1.66,21.17
2021-09-18,44.3,60.1,76.0,1.03,21.52
2021-09-19,53.4,59.6,65.8,1.08,6.39
2021-09-20,48.1,57.4,66.7,0.69,8.54
2021-09-21,47.7,59.4,71.1,0.83,12.90
2021-09-22,47.7,64.8,81.8,0.77,22.41
2021-09-23,53.0,62.9,72.7,1.38,12.43
2021-09-24,53.2,64.0,74.9,1.53,15.11
2021-09-25,49.4,67.7,86.0,0.94,29.26
2021-09-26,52.0,66.8,81.5,1.01,23.06
2021-09-27,56.2,66.0,75.8,1.63,18.10
2021-09-28,50.1,54.5,58.9,0.64,1.74
2021-09-29,43.8,53.7,63.7,0.69,9.18
2021-09-30,44.1,56.8,69.4,0.73,12.68
2021-10-01,48.7,57.4,66.0,0.22,6.24
2021-10-02,41.3,53.5,65.7,0.05,8.95
2021-10-03,40.0,55.1,70.2,0.05,12.51
2021-10-04,42.0,56.8,71.6,0.16,13.83
2021-10-05,47.2,55.5,63.7,0.07,5.01
2021-10-06,43.5,50.3,57.0,0.06,2.92
2021-10-07,40.1,50.3,60.5,0.06,7.00
2021-10-08,35.8,48.4,60.9,0.06,9.68
2021-10-09,37.6,49.4,61.1,0.05,9.50
2021-10-10,42.4,53.6,64.7,0.14,9.21
2021-10-11,39.3,49.2,59.0,0.02,6.53
2021-10-12,33.8,46.1,58.4,0.04,8.45
2021-10-13,33.6,44.1,54.7,0.05,6.08
2021-10-14,40.7,47.4,54.1,0.02,2.59
2021-10-15,41.5,50.9,60.4,0.01,4.62
2021-10-16,40.2,53.3,66.4,0.01,9.34
2021-10-17,40.2,53.7,67.2,0.03,9.80
2021-10-18,45.6,53.9,62.2,0.12,6.72
2021-10-19,38.2,46.9,55.5,0.00,3.70
2021-10-20,38.2,46.4,54.6,0.00,2.49
2021-10-21,45.9,53.0,60.1,0.05,5.03
2021-10-22,44.9,54.7,64.6,0.07,7.00
2021-10-23,50.1,53.9,57.7,0.17,2.77
2021-10-24,49.4,52.6,55.7,0.07,2.44
2021-10-25,49.6,53.5,57.4,0.07,4.28
2021-10-26,47.9,51.4,54.9,0.22,4.12
2021-10-27,49.1,52.7,56.2,0.10,2.81
2021-10-28,48.6,53.0,57.4,0.13,2.84
2021-10-29,55.4,61.8,68.3,0.40,4.64
2021-10-30,45.4,51.8,58.3,0.41,4.37
2021-10-31,40.7,51.5,62.3,1.12,10.27
2021-11-01,40.0,50.4,60.9,0.65,8.56
2021-11-02,43.6,49.3,55.0,0.00,2.29
2021-11-03,47.9,50.9,53.9,0.12,0.96
2021-11-04,48.8,53.9,59.1,0.11,2.50
2021-11-05,48.0,52.5,57.1,0.35,2.03
2021-11-06,44.5,49.4,54.4,0.29,4.38
2021-11-07,39.4,45.6,51.7,0.16,3.34
2021-11-08,36.2,42.5,48.8,0.01,2.00
2021-11-09,34.5,42.7,50.8,0.01,2.47
2021-11-10,41.6,48.0,54.3,0.11,5.29
2021-11-11,42.7,49.0,55.3,0.05,4.22
2021-11-12,54.2,59.2,64.3,0.12,3.18
2021-11-13,51.3,56.9,62.6,0.07,2.50
2021-11-14,50.8,56.0,61.2,0.08,2.13
2021-11-15,51.8,58.2,64.6,0.34,4.68
2021-11-16,34.2,46.7,59.1,0.04,3.64
2021-11-17,32.7,41.9,51.1,0.04,4.84
2021-11-18,33.2,41.4,49.5,0.12,4.21
2021-11-19,40.7,46.9,53.1,0.11,1.70
2021-11-20,33.6,43.3,52.9,0.00,3.71
2021-11-21,29.2,40.2,51.1,0.03,4.61
2021-11-22,30.3,34.9,39.6,0.00,0.33
2021-11-23,33.1,40.5,48.0,0.02,2.14
2021-11-24,32.9,42.5,52.1,0.00,3.55
2021-11-25,34.0,37.8,41.7,0.03,0.50
2021-11-26,36.0,45.5,54.9,0.03,6.86
2021-11-27,46.1,50.2,54.3,0.10,1.97
2021-11-28,48.7,54.8,60.9,0.00,2.21
2021-11-29,48.4,54.8,61.2,0.08,5.52
2021-11-30,44.4,52.7,61.1,0.01,4.13
2021-12-01,43.0,50.9,58.7,0.00,3.76
2021-12-02,41.1,52.4,63.6,0.00,6.19
2021-12-03,38.4,46.7,54.9,0.31,4.42
2021-12-04,33.3,40.4,47.6,0.01,2.96
2021-12-05,35.0,43.5,52.1,0.01,2.52
2021-12-06,31.7,39.0,46.3,0.08,2.95
2021-12-07,38.7,43.7,48.6,0.02,0.66
2021-12-08,47.0,51.9,56.9,0.06,2.13
2021-12-09,33.1,40.8,48.4,0.03,3.33
2021-12-10,33.9,38.4,43.0,0.00,1.27
2021-12-11,35.6,40.9,46.2,0.00,2.28
2021-12-12,40.6,43.9,47.3,0.05,0.99
2021-12-13,37.5,41.5,45.4,0.04,1.70
2021-12-14,31.2,35.5,39.9,0.03,0.60
2021-12-15,29.3,35.6,41.9,0.00,1.33
2021-12-16,37.3,40.9,44.5,0.13,2.58
2021-12-17,36.7,42.7,48.6,0.00,1.85
2021-12-18,38.2,43.0,47.8,0.07,2.40
2021-12-19,36.8,44.0,51.2,0.10,2.62
2021-12-20,36.0,38.5,40.9,0.01,0.37
2021-12-21,38.7,41.8,44.8,0.01,0.43
2021-12-22,36.8,41.1,45.4,0.06,1.04
2021-12-23,42.7,45.8,48.8,0.10,1.35
2021-12-24,39.0,43.0,47.0,0.21,2.50
2021-12-25,34.0,37.9,41.9,0.04,1.09
2021-12-26,31.0,34.9,38.9,0.08,0.71
2021-12-27,25.4,30.4,35.3,0.00,0.88
2021-12-28,24.0,28.9,33.7,0.00,1.01
2021-12-29,31.5,33.8,36.1,0.10,0.61
2021-12-30,29.8,32.5,35.2,0.05,0.95
2021-12-31,33.1,37.6,42.1,0.10,1.20
